speaker_id,line_num,line_str
354,5,Somina do you think that we could have been a little bit kinder to Will?
354,6,"Oh, I'm sorry. I just wanna make sure he was paying attention. Oh yeah,"
354,7,"That is totally okay. Just remember there's a way to be respectful when we're asking someone to do something, right? Mm-hmm. <affirmative>, that's where our kind and courteous skills come"
354,8,In. That's right.
354,9,"Now can anybody tell me what, um, listening skills we can use in our class today?"
354,10,"Um, oh no. Oh dear. I'm sorry. My mom is texting. Oh. Oh dear. She said I forgot something at home. Oh, no,"
354,11,"That's okay. Emily, do you just wanna take a moment? Yeah, yeah."
354,12,Jayla [inaudible] call me back.
354,13,"Yeah. Alright. Probably put the phone away, right?"
354,14,"Okay. Yeah, I think she did that."
354,15,"All right. Jayla, can you tell me what listening skills are that we can use in the classroom?"
354,16,"Oh, sure. I think, you know, speaking, um, yeah, after you raise your hand, um, you know, stuff like that,"
354,17,"I think. Exactly. Will, or Carlos, do you have anything to add?"
354,18,"Uh hmm. I think, uh, maybe we already said no cell phones. I think showing up on time is important, you know, and being ready to work. Hmm."
354,19,"So, will, do you think that you're using your active listening skills right now?"
354,20,"Oh, oh, I'm sorry. I'm sorry. I'm sorry I stayed up so late last night. I apologize. I'm, I'm here, I'm awake. It"
354,21,"It's okay. It's the day after break friends, so sometimes we're gonna be a little bit tired and not be able to That's right. Right. Are you gonna hear, all right. So can anybody tell me what being respectful means? Do you think that goes along with being kind and courteous and actively"
354,22,"Listening? Um, I think I can go, yeah."
354,23,And feel free to raise your hand to answer so that way we're not all talking at once.
354,24,"Oh. Oh, okay. Sorry about that. Um, oh, I guess I'll"
354,25,Jayla go ahead. What is chime
354,26,"In with one? Um, yeah, so I was thinking, uh, you know, maybe to sort of bounce on, I think what Carlos said, I think, you know, have one person talking to the Italian and uh, I think we talked about respectful language, so maybe, uh, yeah. How about something simple like no eating in class, that can be really distracting, I think. Mm-hmm."
354,27,<affirmative>. Exactly. I agree. Does anybody else have anything they wanna add?
354,28,"Uh oh. Um, I finally saw the first Ironman movie. Everybody, I, I, I just had resisted for so long and I just wanted to say it was awesome. So that's"
354,29,Alright. Well thank you Carlos. I'm glad to hear that. Sure. Probably not the conversation for this time. Right.
354,30,"Oh, okay."
354,31,That's ok. Sometimes
354,32,Talk about that.
354,33,It's ok. Gotcha. Just need reminders. Can you tell me what being respectful is in the classroom?
354,34,"Um, I think it's listening, you know, to people when they're talking and participating and, you know, kinda working together as a team. Mm-hmm."
354,35,"<affirmative>. All right. Oh, does anybody else have any questions or comments on our different classroom norms? Yes, Emily?"
354,36,"Yeah. Uh, I think, you know, um, being respectful of other people's like bodies and space. Uh, so, so like, don't take things that aren't yours or, you know, like run around or push someone, you know, just kinda safe bodies I guess would be the be"
354,37,"The Right. Exactly. Safe bodies is another thing that we use in the classroom, not homework interrupting. Do you have something you wanted to, to, um, talk to us about Will?"
354,38,"Oh no, I was just asking, I was asking Mina, who's not answering me, um, about if we had anything due today, but I guess we don't if it was vacations, so. Alright, well"
354,39,"Sorry, this is probably not the time to ask Mina about any homework assignments. Right. Okay. I think that I could wait a few minutes."
354,40,I can wait. Sure.
354,41,"All, and we'll go over that later. So don't worry."
354,42,"This is, um, boring. Why are we doing,"
354,43,"Um, well, Jayla, sometimes we just need reminders of things that we need to do in the classroom and you guys have been on break, so we just wanna go over the classroom norms and make sure everybody still understands and remembers what to do. So that's why we go over them."
354,44,"I gotcha. That makes sense. Mm-hmm. <affirmative>, sorry. Cool."
354,45,"No, thank you for asking. Jayla. Is there anybody else that has any questions about active listening or being, finding courteous or any of our classroom norms"
354,46,In simulation?
355,0,"So, uh, we will begin simulation. Hey. Hello."
355,1,Hi.
355,2,Hi. How was your vacation?
355,3,"Oh, my vacation was great."
355,4,Cool.
355,5,Cool. Thank much for asking.
355,6,"No problem, no problem. Cool. I had a good one too. <affirmative>. Okay. So, yeah. Um, oh, wait, hold on. Will sit up. Well, I'm, I'm sitting up. Yeah, but you know, she's trying to talk. You're slouching."
355,7,"Okay, everyone, so before we begin, I wanted to go over some norms and roles that we will have in our classrooms. Mm-hmm. <affirmative>. Um, the first one is will be respectful."
355,8,Mm-hmm. <affirmative>.
355,9,"Um, and that means using kind words, um, to each other. Mm-hmm. <affirmative>. And we're going to use listening to listen to other people. We're going to be kind to each other and if we have something to say, we will raise our hands. Okay. And last but not least, getting"
355,10,A text.
355,11,"So be ourselves. Um,"
355,12,"Okay. Cool. Sounds good. Yeah. Kind of tired. Alright. It's gonna be back. Sorry. Um, I have a, I have a norm that we can think of. No."
355,13,"Yes. Jayla,"
355,14,"Maybe? Um, no sleeping in class. That'd be a good one. Oh, I'm awake down"
355,15,Sleeping.
355,16,"I'm awake. Sorry. I, I'm sorry. I stayed up way too late last night. I, uh, <laugh>, but I'm here. I'm here now. I'm awake."
355,17,"Hello. We can work on some strategies on how we can go to bed earlier, if that will help you be awake and aware in class."
355,18,"Oh, yes. I'm gonna go's at a trampoline place. Yeah. Yeah. It's at three. Three."
355,19,"Remember, if we have something to say, we can raise our hands."
355,20,"Oh, okay. Um hmm."
355,21,"Yes, Emily?"
355,22,"Yeah. Maybe a, a good, um, a good normally be like, uh, showing up on time and being like ready to work and, uh, just having like your homework done or your reading and just being ready to participate."
355,23,"So yes, Emily, that's a wonderful idea. I think that's something that we can all learn from and something that we can all do. Thank you for sharing."
355,24,"Hmm. Um hmm. Yes, Carlos. Well, you know, I was gonna say to everybody that I, that I finally saw the first Ironman movie and, uh, wow. It was so good. Um, I'm gonna late to the party on that, but anyway, just wanted everyone to know. If you're not into superheroes, it doesn't matter cause I'm not but that movie. Wow. So,"
355,25,Okay.
355,26,"Um, there you go."
355,27,Stay on task.
355,28,"Okay. Um,"
355,29,"Carlos, can you think of a norm that we could add to the list?"
355,30,"Oh, sure. Um, maybe no, uh, no eating in class. That'd be good."
355,31,"Okay. Yeah, no eating unless it is snack time or anything like that. Mm-hmm. <affirmative>. Um, yes, Emily,"
355,32,"I have one too. Uh, I think, um, being, uh, mindful of people's space and you know, their stuff, so don't take other people's things, um, unless you ask them to borrow it and, uh, no running stuff like that. Yeah."
355,33,"Yes. That's, that's a wonderful idea. I think that shows that we care for our classmates, that we discuss them and their things."
355,34,"We have homework. Nina? No. Okay. Sorry. Hi. Sorry. I thought we had homework. I was wrong. Mm-hmm. <affirmative>, whoops. Say about it. Yeah. Okay. Okay. This is, um, this is boring. Why are we doing this?"
355,35,"We're doing this because it's important that we establish these roles from the beginning. Uhhuh <affirmative> that later on. Um, we don't have any misunderstandings."
355,36,"Okay. That, that, that makes a lot of sense actually. Um, yeah. Yeah. Uh, I think another norm that would be really good would be maybe like to participate or to make sure like you participate one time every day, at least. Um, I don't know, just be end simulation. Okay. Well, thank."
